id,food_group_id,type,name,detail
20134,21,Fast foods, potato,baked and topped with cheese sauce and chili
20135,21,Fast foods, potato,baked and topped with sour cream and chives
20138,21,Fast foods, potato,french fried in vegetable oil
20139,21,Fast foods, potato,mashed
20140,21,Side dishes, potato salad,
20141,21,BURGER KING, Vanilla Shake,
20142,21,Fast food, biscuit,
20143,21,CHICK-FIL-A, Chick-n-Strips,
20144,21,CHICK-FIL-A, hash browns,
20145,21,School Lunch Pizza," BIG DADDY'S LS 16"" 51% Whole Grain Rolled Edge Cheese Pizza- frozen",
20146,21,School Lunch Pizza," BIG DADDY'S LS 16"" 51% Whole Grain Rolled Edge Turkey Pepperoni Pizza- frozen",
20147,21,School Lunch Pizza, TONY'S SMARTPIZZA Whole Grain 4x6 Cheese Pizza 50/50 Cheese- frozen,
20148,21,School Lunch Pizza, TONY'S SMARTPIZZA Whole Grain 4x6 Pepperoni Pizza 50/50 Cheese- frozen,
20149,21,School Lunch Pizza, TONY'S Breakfast Pizza Sausage- frozen,
20202,21,Fast foods, hamburger,"large, single patty, with condiments"
20210,21,SUBWAY, roast beef sub on white bread,with lettuce and tomato
20213,21,SUBWAY, cold cut sub on white bread,with lettuce and tomato
20214,21,SUBWAY, tuna sub on white bread,with lettuce and tomato
20224,21,Pizza, cheese topping,"regular crust, frozen, cooked"
20225,21,Pizza, cheese topping,"rising crust, frozen, cooked"
20226,21,Pizza, meat and vegetable topping,"regular crust, frozen, cooked"
20227,21,Pizza, meat and vegetable topping,"rising crust, frozen, cooked"
20228,21,McDONALD'S, Hamburger,
20229,21,Fast foods, chicken,"breaded and fried, boneless pieces, plain"
20230,21,Fast Foods, crispy chicken filet sandwich,with lettuce and mayonnaise
20232,21,McDONALD'S, FILET-O-FISH,
20233,21,McDONALD'S, Cheeseburger,
20234,21,McDONALD'S, QUARTER POUNDER,
20235,21,McDONALD'S, QUARTER POUNDER with Cheese,
20237,21,McDONALD'S, BIG MAC,
20238,21,McDONALD'S, french fries,
20239,21,WENDY'S, CLASSIC SINGLE Hamburger,no cheese
20240,21,WENDY'S, CLASSIC SINGLE Hamburger,with cheese
20241,21,WENDY'S, Jr. Hamburger,without cheese
20242,21,WENDY'S, Jr. Hamburger,with cheese
20243,21,WENDY'S, CLASSIC DOUBLE,with cheese
20244,21,WENDY'S, Homestyle Chicken Fillet Sandwich,
20245,21,WENDY'S, Ultimate Chicken Grill Sandwich,
20246,21,WENDY'S, Chicken Nuggets,
20247,21,WENDY'S, french fries,
20248,21,WENDY'S, Frosty Dairy Dessert,
20249,21,BURGER KING, french fries,
20250,21,BURGER KING, Hamburger,
20251,21,BURGER KING, Cheeseburger,
20252,21,BURGER KING, WHOPPER,no cheese
20253,21,BURGER KING, WHOPPER,with cheese
20254,21,BURGER KING, DOUBLE WHOPPER,no cheese
20255,21,BURGER KING, DOUBLE WHOPPER,with cheese
20256,21,BURGER KING, Chicken Strips,
20258,21,BURGER KING, Premium Fish Sandwich,
20259,21,BURGER KING, Original Chicken Sandwich,
20260,21,TACO BELL, Original Taco with beef,cheese and lettuce
20261,21,TACO BELL, Soft Taco with beef,cheese and lettuce
20262,21,TACO BELL, Soft Taco with chicken,cheese and lettuce
20263,21,TACO BELL, Soft Taco with steak,
20264,21,TACO BELL, Bean Burrito,
20265,21,TACO BELL, BURRITO SUPREME with beef,
20266,21,TACO BELL, BURRITO SUPREME with chicken,
20267,21,TACO BELL, BURRITO SUPREME with steak,
20268,21,TACO BELL, Nachos,
20269,21,TACO BELL, Nachos Supreme,
20270,21,TACO BELL, Taco Salad,
20271,21,"PIZZA HUT 12"" Cheese Pizza", Hand-Tossed Crust,
20272,21,"PIZZA HUT 12"" Cheese Pizza", Pan Crust,
20273,21,"PIZZA HUT 12"" Cheese Pizza", THIN 'N CRISPY Crust,
20274,21,"PIZZA HUT 12"" Pepperoni Pizza", Hand-Tossed Crust,
20275,21,"PIZZA HUT 12"" Pepperoni Pizza", Pan Crust,
20276,21,"PIZZA HUT 12"" Super Supreme Pizza", Hand-Tossed Crust,
20277,21,"DOMINO'S 14"" Cheese Pizza", Classic Hand-Tossed Crust,
20278,21,"DOMINO'S 14"" Cheese Pizza", Ultimate Deep Dish Crust,
20279,21,"DOMINO'S 14"" Cheese Pizza", Crunchy Thin Crust,
20280,21,"DOMINO'S 14"" Pepperoni Pizza", Classic Hand-Tossed Crust,
20281,21,"DOMINO'S 14"" Pepperoni Pizza", Ultimate Deep Dish Crust,
20282,21,"DOMINO'S 14"" EXTRAVAGANZZA FEAST Pizza", Classic Hand-Tossed Crust,
20283,21,"PAPA JOHN'S 14"" Cheese Pizza", Original Crust,
20284,21,"PAPA JOHN'S 14"" Pepperoni Pizza", Original Crust,
20285,21,"PAPA JOHN'S 14"" The Works Pizza", Original Crust,
20286,21,"PAPA JOHN'S 14"" Cheese Pizza", Thin Crust,
20287,21,"LITTLE CAESARS 14"" Original Round Cheese Pizza", Regular Crust,
20288,21,"LITTLE CAESARS 14"" Original Round Pepperoni Pizza", Regular Crust,
20289,21,"LITTLE CAESARS 14"" Original Round Meat and Vegetable Pizza", Regular Crust,
20290,21,"LITTLE CAESARS 14"" Cheese Pizza", Large Deep Dish Crust,
20291,21,"LITTLE CAESARS 14"" Pepperoni Pizza", Large Deep Dish Crust,
20292,21,"LITTLE CAESARS 14"" Cheese Pizza", Thin Crust,
20293,21,"PIZZA HUT 14"" Cheese Pizza", Hand-Tossed Crust,
20294,21,"PIZZA HUT 14"" Cheese Pizza", Pan Crust,
20295,21,"PIZZA HUT 14"" Cheese Pizza", THIN 'N CRISPY Crust,
20296,21,"PIZZA HUT 14"" Pepperoni Pizza", Hand-Tossed Crust,
20297,21,"PIZZA HUT 14"" Pepperoni Pizza", Pan Crust,
20298,21,"PIZZA HUT 14"" Super Supreme Pizza", Hand-Tossed Crust,
20299,21,Fast Food, Pizza Chain,"14"" pizza, cheese topping, regular crust"
20300,21,Fast Food, Pizza Chain,"14"" pizza, cheese topping, thick crust"
20301,21,Fast Food, Pizza Chain,"14"" pizza, cheese topping, thin crust"
20302,21,Fast Food, Pizza Chain,"14"" pizza, pepperoni topping, regular crust"
20303,21,Fast Food, Pizza Chain,"14"" pizza, pepperoni topping, thick crust"
20304,21,Fast Food, Pizza Chain,"14"" pizza, meat and vegetable topping, regular crust"
20305,21,Fast foods, griddle cake sandwich,"egg, cheese, and sausage"
20306,21,Fast foods, griddle cake sandwich,sausage
20307,21,Fast foods, griddle cake sandwich,"egg, cheese, and bacon"
20309,21,McDONALD'S, Chicken McNUGGETS,
20310,21,McDONALD'S, Barbeque Sauce,
20311,21,McDONALD'S, Creamy Ranch Sauce,
20313,21,McDONALD'S, Hot Mustard Sauce,
20314,21,McDONALD'S, Spicy Buffalo Sauce,
20315,21,McDONALD'S, Sweet 'N Sour Sauce,
20316,21,McDONALD'S, Tangy Honey Mustard Sauce,
20319,21,McDONALD'S, Hash Brown,
20321,21,McDONALD'S, Hotcakes (plain),
20324,21,McDONALD'S, Baked Apple Pie,
20327,21,McDONALD'S, Bacon,Egg & Cheese McGRIDDLES
20328,21,McDONALD'S, Sausage McGRIDDLES,
20329,21,McDONALD'S, Sausage,Egg & Cheese McGRIDDLES
20333,21,McDONALD'S, Vanilla Reduced Fat Ice Cream Cone,
20334,21,McDONALD'S, Strawberry Sundae,
20335,21,McDONALD'S, Hot Caramel Sundae,
20336,21,McDONALD'S, Hot Fudge Sundae,
20337,21,McDONALD'S, Peanuts (for Sundaes),
20338,21,McDONALD'S, McFLURRY with M&M'S CANDIES,
20339,21,McDONALD'S, McFLURRY with OREO cookies,
20340,21,McDONALD'S, Sausage Burrito,
20341,21,McDONALD'S, BIG BREAKFAST,
20343,21,McDONALD'S, Low Fat Caramel Sauce,
20344,21,McDONALD'S, Double Cheeseburger,
20345,21,McDONALD'S, DOUBLE QUARTER POUNDER with Cheese,
20346,21,McDONALD'S, NEWMAN'S OWN Cobb Dressing,
20347,21,McDONALD'S, NEWMAN'S OWN Creamy Caesar Dressing,
20348,21,McDONALD'S, NEWMAN'S OWN Low Fat Balsamic Vinaigrette,
20349,21,McDONALD'S, NEWMAN'S OWN Ranch Dressing,
20350,21,McDONALD'S, BIG MAC (without Big Mac Sauce),
20355,21,McDONALD'S, McCHICKEN Sandwich,
20356,21,McDONALD'S, McCHICKEN Sandwich (without mayonnaise),
20357,21,McDONALD'S, Egg McMUFFIN,
20358,21,McDONALD'S, Sausage McMUFFIN,
20359,21,McDONALD'S, Sausage McMUFFIN with Egg,
20360,21,McDONALD'S, Bacon Egg & Cheese Biscuit,
20361,21,McDONALD'S, Sausage Biscuit,
20362,21,McDONALD'S, Sausage Biscuit with Egg,
20363,21,McDONALD'S, Deluxe Breakfast,with syrup and margarine
20364,21,McDONALD'S, Hotcakes and Sausage,
20365,21,McDONALD'S, Hotcakes (with 2 pats margarine & syrup),
20376,21,McDONALD'S, Bacon Ranch Salad with Grilled Chicken,
20377,21,McDONALD'S Bacon Ranch Salad with Crispy Chicken,,
20378,21,McDONALD'S, Bacon Ranch Salad without chicken,
20379,21,McDONALD'S, Side Salad,
20380,21,McDONALD'S, Fruit 'n Yogurt Parfait,
20381,21,McDONALD'S, Fruit 'n Yogurt Parfait (without granola),
20382,21,McDONALD'S, FILET-O-FISH (without tartar sauce),
20383,21,BURGER KING, CROISSAN'WICH with Sausage,Egg and Cheese
20384,21,BURGER KING, CROISSAN'WICH with Sausage and Cheese,
20385,21,BURGER KING, CROISSAN'WICH with Egg and Cheese,
20386,21,BURGER KING, french toast sticks,
20387,21,BURGER KING, Hash Brown Rounds,
20388,21,Fast foods, miniature cinnamon rolls,
20389,21,Fast foods, hamburger; double,"large patty; with condiments, vegetables and mayonnaise"
20390,21,Fast foods, hamburger; single,"large patty; with condiments, vegetables and mayonnaise"
20393,21,Fast foods, hamburger; single,regular patty; double decker bun with condiments and special sauce
20395,21,Fast foods, cheeseburger; double,regular patty; with condiments
20396,21,Fast foods, cheeseburger; double,large patty; with condiments
20397,21,Fast foods, cheeseburger; single,"large patty; with condiments, vegetables and mayonnaise"
20398,21,Fast foods, cheeseburger; single,large patty; with condiments
20399,21,Fast Foods, cheeseburger; double,"large patty; with condiments, vegetables and mayonnaise"
20400,21,Fast foods, cheeseburger; double,regular patty; double decker bun with condiments and special sauce
20401,21,Fast foods, chicken tenders,
20402,21,McDONALD'S, Premium Grilled Chicken Classic Sandwich,
20403,21,McDONALD'S, Premium Crispy Chicken Classic Sandwich,
20404,21,McDONALD'S, Premium Grilled Chicken Club Sandwich,
20405,21,McDONALD'S, Premium Crispy Chicken Club Sandwich,
20406,21,McDONALD'S, Premium Grilled Chicken Ranch BLT Sandwich,
20407,21,McDONALD'S, Premium Crispy Chicken Ranch BLT Sandwich,
20410,21,Fast foods, bagel,"with egg, sausage patty, cheese, and condiments"
20411,21,Fast foods, bagel,"with breakfast steak, egg, cheese, and condiments"
20412,21,Light Ice Cream, soft serve,blended with milk chocolate candies
20413,21,Light Ice Cream, soft serve,blended with cookie pieces
20415,21,POPEYES, biscuit,
20416,21,POPEYES, Coleslaw,
20417,21,POPEYES, Mild Chicken Strips,analyzed 2006
20418,21,POPEYES, Spicy Chicken Strips,analyzed 2006
20419,21,KFC, biscuit,
20420,21,KFC, Coleslaw,
20421,21,KFC, Crispy Chicken Strips,
20422,21,KFC, Popcorn Chicken,
20424,21,KFC, Fried Chicken,"ORIGINAL RECIPE, Skin and Breading"
20425,21,KFC, Fried Chicken,"ORIGINAL RECIPE, Breast, meat only, skin and breading removed"
20426,21,KFC, Fried Chicken,"ORIGINAL RECIPE, Drumstick, meat only, skin and breading removed"
20427,21,KFC, Fried Chicken,"ORIGINAL RECIPE, Thigh, meat only, skin and breading removed"
20428,21,KFC, Fried Chicken,"ORIGINAL RECIPE, Wing, meat only, skin and breading removed"
20429,21,KFC, Fried Chicken,"EXTRA CRISPY, Skin and Breading"
20430,21,KFC, Fried Chicken,"EXTRA CRISPY, Breast, meat only, skin and breading removed"
20431,21,KFC, Fried Chicken,"EXTRA CRISPY, Drumstick, meat only, skin and breading removed"
20432,21,KFC, Fried Chicken,"EXTRA CRISPY, Thigh, meat only, skin and breading removed"
20433,21,KFC, Fried Chicken,"EXTRA CRISPY, Wing, meat only, skin and breading removed"
20434,21,KFC, Fried Chicken,"ORIGINAL RECIPE, Breast, meat and skin with breading"
20435,21,KFC, Fried Chicken,"ORIGINAL RECIPE, Drumstick, meat and skin with breading"
20436,21,KFC, Fried Chicken,"ORIGINAL RECIPE, Thigh, meat and skin with breading"
20437,21,KFC, Fried Chicken,"ORIGINAL RECIPE, Wing, meat and skin with breading"
20438,21,KFC, Fried Chicken,"EXTRA CRISPY, Breast, meat and skin with breading"
20439,21,KFC, Fried Chicken,"EXTRA CRISPY, Drumstick, meat and skin with breading"
20440,21,KFC, Fried Chicken,"EXTRA CRISPY, Thigh, meat and skin with breading"
20441,21,KFC, Fried Chicken,"EXTRA CRISPY, Wing, meat and skin with breading"
20442,21,POPEYES, Fried Chicken,"Mild, Breast, meat only, skin and breading removed"
20443,21,POPEYES, Fried Chicken,"Mild, Drumstick, meat only, skin and breading removed"
20444,21,POPEYES, Fried Chicken,"Mild, Skin and Breading"
20445,21,POPEYES, Fried Chicken,"Mild, Thigh, meat only, skin and breading removed"
20446,21,POPEYES, Fried Chicken,"Mild, Wing, meat only, skin and breading removed"
20456,21,POPEYES, Fried Chicken,"Mild, Breast, meat and skin with breading"
20457,21,POPEYES, Fried Chicken,"Mild, Drumstick, meat and skin with breading"
20458,21,POPEYES, Fried Chicken,"Mild, Thigh, meat and skin with breading"
20459,21,POPEYES, Fried Chicken,"Mild, Wing, meat and skin with breading"
20461,21,Fast foods, grilled chicken,"bacon and tomato club sandwich, with cheese, lettuce, and mayonnaise"
20462,21,Fast foods, crispy chicken,"bacon, and tomato club sandwich, with cheese, lettuce, and mayonnaise"
20463,21,Yogurt parfait, lowfat,with fruit and granola
20464,21,Fast Foods, Fried Chicken,"Breast, meat only, skin and breading removed"
20465,21,Fast Foods, Fried Chicken,"Drumstick, meat only, skin and breading removed"
20466,21,Fast Foods, Fried Chicken,"Thigh, meat only, skin and breading removed"
20467,21,Fast Foods, Fried Chicken,"Wing, meat only, skin and breading removed"
20468,21,Fast Foods, Fried Chicken,Skin and breading from all pieces
20469,21,Fast Foods, Fried Chicken,"Breast, meat and skin and breading"
20470,21,Fast Foods, Fried Chicken,"Drumstick, meat and skin with breading"
20471,21,Fast Foods, Fried Chicken,"Thigh, meat and skin and breading"
20472,21,Fast Foods, Fried Chicken,"Wing, meat and skin and breading"
20473,21,DIGIORNO Pizza, cheese topping,"cheese stuffed crust, frozen, baked"
20474,21,DIGIORNO Pizza, cheese topping,"rising crust, frozen, baked"
20475,21,DIGIORNO Pizza, cheese topping,"thin crispy crust, frozen, baked"
20476,21,DIGIORNO Pizza, pepperoni topping,"cheese stuffed crust, frozen, baked"
20477,21,DIGIORNO Pizza, pepperoni topping,"rising crust, frozen, baked"
20478,21,DIGIORNO Pizza, pepperoni topping,"thin crispy crust, frozen, baked"
20479,21,DIGIORNO Pizza, supreme topping,"rising crust, frozen, baked"
20480,21,DIGIORNO Pizza, supreme topping,"thin crispy crust, frozen, baked"
20482,21,Fast Food, Pizza Chain,"14"" pizza, sausage topping, thick crust"
20483,21,Fast Food, Pizza Chain,"14"" pizza, sausage topping, thin crust"
20484,21,Fast Food, Pizza Chain,"14"" pizza, sausage topping, regular crust"
20485,21,Fast Food, Pizza Chain,"14"" pizza, pepperoni topping, thin crust"
20486,21,Fast foods, taco with beef,"cheese and lettuce, soft"
20487,21,Fast foods, taco with chicken,"lettuce and cheese, soft"
20488,21,Fast foods, quesadilla,with chicken
20490,21,Fast Foods, grilled chicken filet sandwich,"with lettuce, tomato and spread"
20491,21,"PIZZA HUT 14"" Pepperoni Pizza", THIN 'N CRISPY Crust,
20492,21,"DOMINO'S 14"" Pepperoni Pizza", Crunchy Thin Crust,
20493,21,"DOMINO'S 14"" Sausage Pizza", Crunchy Thin Crust,
20494,21,"DOMINO'S 14"" Sausage Pizza", Classic Hand-Tossed Crust,
20495,21,"DOMINO'S 14"" Sausage Pizza", Ultimate Deep Dish Crust,
20496,21,"PIZZA HUT 14"" Sausage Pizza", THIN 'N CRISPY Crust,
20497,21,"PIZZA HUT 14"" Sausage Pizza", Hand-Tossed Crust,
20498,21,"PIZZA HUT 14"" Sausage Pizza", Pan Crust,
20499,21,KASHI Pizza, Roasted Vegetable,
20500,21,KASHI Pizza, Mushroom Trio & Spinach,
20501,21,KASHI Pizza, Margherita,
20503,21,KASHI Pizza, Mediterranean,
20504,21,KASHI Pizza, Four Cheese,
20505,21,Pizza, cheese topping,"thin crust, frozen, cooked"
20506,21,BURGER KING, Double Cheeseburger,
20507,21,WENDY'S, Double Stack,with cheese
20508,21,WEND'YS, Crispy Chicken Sandwich,
20509,21,BURGER KING, Onion Rings,
20510,21,WENDY'S, DAVE'S Hot 'N Juicy 1/4 LB,single
20511,21,Fast Food, Pizza Chain,"14"" pizza, cheese topping, stuffed crust"
20512,21,"PIZZA HUT 14"" Cheese Pizza", Stuffed Crust,
20513,21,KASHI Pizza, Greek Tzatziki,single serve
20514,21,KASHI Pizza, Tikka Masala,single serve
20515,21,MORNINGSTAR FARMS Pizza, Baja Black Bean,single serve
21118,16,MORNINGSTAR FARMS Garden Veggie Patties, frozen,unprepared
21119,16,MORNINGSTAR FARMS Veggie Dog, frozen,unprepared
21120,16,MORNINGSTAR FARMS Grillers Burger Style Recipe Crumbles, frozen,unprepared
21121,16,MORNINGSTAR FARMS Grillers Vegan, frozen,unprepared
21122,16,MORNINGSTAR FARMS Breakfast Sausage Patties, frozen,unprepared
21123,16,MORNINGSTAR FARMS Spicy Black Bean Burger, frozen,unprepared
21126,16,LOMA LINDA Big Franks, canned,unprepared
21247,22,Macaroni and Cheese, canned entree,
21401,22,Spaghetti with meat sauce, frozen entree,
21402,22,Beef macaroni with tomato sauce, frozen entree,reduced fat
21522,22,Pasta with Sliced Franks in Tomato Sauce, canned entree,
21528,22,Turkey Pot Pie, frozen entree,
21529,22,Beef Pot Pie, frozen entree,prepared
21535,22,HOT POCKETS, CROISSANT POCKETS Chicken,"Broccoli, and Cheddar Stuffed Sandwich, frozen"
21537,22,HOT POCKETS Ham 'N Cheese Stuffed Sandwich, frozen,
21899,22,Ravioli, cheese-filled,canned
21900,22,Ravioli, meat-filled,"with tomato sauce or meat sauce, canned"
21901,22,Tortellini, pasta with cheese filling,"fresh-refrigerated, as purchased"
21903,21,Pizza, pepperoni topping,"regular crust, frozen, cooked"
21904,22,Chili con carne with beans, canned entree,
21905,22,Beef stew, canned entree,
21906,22,Chicken pot pie, frozen entree,prepared
21908,22,Beef, corned beef hash,"with potato, canned"
21910,22,Lasagna, cheese,"frozen, prepared"
21911,22,Chili, no beans,canned entree
21912,22,Spaghetti, with meatballs in tomato sauce,canned
21914,22,Pasta with tomato sauce, no meat,canned
21915,22,Lasagna with meat & sauce, low-fat,frozen entree
21916,22,Lasagna with meat & sauce, frozen entree,
21917,22,Burrito, beef and bean,frozen
21918,22,Burrito, bean and cheese,frozen
21919,22,Macaroni and Cheese, canned,microwavable
21928,22,Burrito, beef and bean,microwaved
21929,22,SPAGHETTIOS, Mini Beef Ravioli in Meat Sauce,
21930,22,SPAGHETTIOS, Spaghetti in Tomato & Cheese Sauce,
21931,22,SPAGHETTIOS, SpaghettiOs Original,
21932,22,SPAGHETTIOS, SpaghettiOs  A to Z's,
21937,22,SPAGHETTIOS, SpaghettiOs in Meat Sauce,
21938,22,SPAGHETTIOS, SpaghettiOs plus Calcium,
21939,22,SPAGHETTIOS, SpaghettiOs RavioliOs Beef Ravioli in Meat Sauce,
21940,22,SPAGHETTIOS, SpaghettiOs with Meatballs,
21941,22,SPAGHETTIOS, SpaghettiOs with Sliced Franks,
21942,22,SPAGHETTIOS, SpaghettiOs A to Z's with Meatballs,
21943,22,SUPPER BAKES MEAL KITS, Cheesy Chicken with pasta (chicken not included),
21944,22,SUPPER BAKES MEAL KITS, Creamy Stroganoff Sauce with pasta,
21945,22,SUPPER BAKES MEAL KITS, Garlic Chicken with pasta (chicken not included),
21946,22,SUPPER BAKES MEAL KITS, Herb Chicken with rice (chicken not included),
21947,22,SUPPER BAKES MEAL KITS, Lemon Chicken with herb rice (chicken not included),
21948,22,SUPPER BAKES MEAL KITS, Savory Pork Chops with herb stuffing (pork chop not included),
21949,22,SUPPER BAKES MEAL KITS, Southwestern-Style Chicken w/rice (chicken not included),
21950,22,SUPPER BAKES MEAL KITS, Traditional Roast Chicken with stuffing (chicken not included),
21951,22,SWANSON, Chicken A La King,
21952,22,SWANSON, Chicken and Dumplings,
21953,22,Egg rolls, pork,"refrigerated, heated"
21954,22,Egg rolls, chicken,"refrigerated, heated"
21955,22,Egg rolls, vegetable,"frozen, prepared"
21956,22,Lasagna, Vegetable,"frozen, baked"
21957,22,Turkey, stuffing,"mashed potatoes w/gravy, assorted vegetables, frozen, microwaved"
21958,22,Rice bowl with chicken, frozen entree,"prepared (includes fried, teriyaki, and sweet and sour varieties)"
21959,22,Macaroni and cheese dinner with dry sauce mix, boxed,uncooked
21960,22,Macaroni and cheese, dry mix,prepared with 2% milk and 80% stick margarine from dry mix
21961,22,HOT POCKETS, meatballs & mozzarella stuffed sandwich,frozen
21962,22,LEAN POCKETS, Ham N Cheddar,
21963,22,Lean Pockets, Meatballs & Mozzarella,
21965,22,SPAGHETTIOS, SpaghettiOs Original,easy open
21966,22,SPAGHETTIOS, SpaghettiOs  with Meatballs - Easy Open,
21969,22,Chili with beans, microwavable bowls,
21970,22,Macaroni and cheese, frozen entree,
21971,22,Potato salad with egg,,
21972,22,Pulled pork in barbecue sauce,,
21973,22,Corn dogs, frozen,prepared
21974,22,Chicken, nuggets,"dark and white meat, precooked, frozen, not reheated"
21975,22,Chicken, nuggets,"white meat, precooked, frozen, not reheated"
21976,22,Ravioli, cheese with tomato sauce,"frozen, not prepared, includes regular and light entrees"
21977,22,Lasagna with meat sauce, frozen,prepared
21978,22,Chicken tenders, breaded,"frozen, prepared"
21979,22,KASHI Black Bean Mango, frozen,unprepared
21980,22,KASHI, Chicken and Chipotle BBQ Sauce with Mango,Frozen Entree
21981,22,KASHI, Chicken Enchilada with Ancho Sauce,Frozen Entree
21982,22,KASHI, STEAM MEAL,"Chicken Fettuccine, Frozen Entree"
21983,22,KASHI, Chicken Florentine,Frozen Entree
21984,22,KASHI, Chicken Pasta Pomodoro,Frozen Entree
21985,22,KASHI, Lemongrass Coconut Chicken,Frozen Entree
21986,22,KASHI Mayan Harvest Bake, frozen,unprepared
21987,22,KASHI Pesto Pasta Primavera, frozen,unprepared
21988,22,KASHI, Pilaf,"7 Whole Grain, unprepared"
21989,22,KASHI, Red Curry Chicken,Frozen Entree
21990,22,KASHI, STEAM MEAL,"Roasted Garlic Chicken Farfalle, Frozen Entree"
21991,22,KASHI, STEAM MEAL,"Sesame Chicken, Frozen Entree"
21992,22,KASHI, Southwest Style Chicken,Frozen Entree
21993,22,KASHI Spicy Black Bean Enchilada, frozen,unprepared
21994,22,KASHI Spinach Artichoke Pasta, frozen,unprepared
21995,22,KASHI, Sweet and Sour Chicken,Frozen Entree
21996,22,KASHI Three Cheese Penne, frozen,unprepared
21997,22,KASHI, Tuscan Veggie Bake,Frozen Entree
21998,22,Rice and vermicelli mix, chicken flavor,unprepared
21999,22,Rice and vermicelli mix, chicken flavor,prepared with 80% margarine
22000,13,Beef, shoulder pot roast or steak,"boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw"
22001,13,Beef, short loin,"porterhouse steak, separable lean and fat, trimmed to 1/8"" fat, all grades, raw"
22002,13,Beef, short loin,"porterhouse steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled"
22003,13,Beef, short loin,"porterhouse steak, separable lean and fat, trimmed to 1/8"" fat, select, raw"
22004,13,Beef, short loin,"porterhouse steak, separable lean and fat, trimmed to 1/8"" fat, select, cooked, grilled"
22005,13,Beef, short loin,"t-bone steak, separable lean and fat, trimmed to 1/8"" fat, all grades, raw"
22006,13,Beef, short loin,"t-bone steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled"
22007,13,Beef, short loin,"t-bone steak, separable lean and fat, trimmed to 1/8"" fat, select, raw"
22008,13,Beef, short loin,"t-bone steak, separable lean and fat, trimmed to 1/8"" fat, select, cooked, grilled"
22030,13,Beef, round,"knuckle, tip side, steak, separable lean and fat, trimmed to 0"" fat, choice, raw"
22031,13,Beef, round,"knuckle, tip side, steak, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled"
22032,13,Beef, round,"knuckle, tip side, steak, separable lean and fat , trimmed to 0"" fat, select, raw"
22033,13,Beef, round,"knuckle, tip side, steak, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled"
22034,13,Beef, chuck,"shoulder clod, shoulder tender, medallion, separable lean and fat, trimmed to 0"" fat, choice, raw"
22035,13,Beef, chuck,"shoulder clod, shoulder tender, medallion, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled"
22036,13,Beef, chuck,"shoulder clod, shoulder tender, medallion, separable lean and fat, trimmed to 0"" fat, select, raw"
22037,13,Beef, chuck,"shoulder clod, shoulder top and center steaks, separable lean and fat, trimmed to 0"" fat, choice, raw"
22038,13,Beef, chuck,"shoulder clod, shoulder top and center steaks, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled"
22039,13,Beef, chuck,"shoulder clod, shoulder top and center steaks, separable lean and fat, trimmed to 0"" fat, select, raw"
22040,13,Beef, chuck,"shoulder clod, shoulder top and center steaks, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled"
22041,13,Beef, chuck,"shoulder clod, top blade, steak, separable lean and fat, trimmed to 0"" fat, choice, raw"
22042,13,Beef, chuck,"shoulder clod, top blade, steak, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled"
22043,13,Beef, chuck,"shoulder clod, top blade, steak, separable lean and fat, trimmed to 0"" fat, select, raw"
22044,13,Beef, chuck,"shoulder clod, top blade, steak, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled"
22045,13,Beef, round,"knuckle, tip center, steak, separable lean and fat, trimmed to 0"" fat, choice, raw"
22046,13,Beef, round,"knuckle, tip center, steak, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled"
22047,13,Beef, round,"knuckle, tip center, steak, separable lean and fat, trimmed to 0"" fat, select, raw"
22048,13,Beef, round,"knuckle, tip center, steak, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled"
22049,13,Beef, round,"outside round, bottom round, steak, separable lean and fat, trimmed to 0"" fat, choice, raw"
22050,13,Beef, round,"outside round, bottom round, steak, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled"
22051,13,Beef, round,"outside round, bottom round, steak, separable lean and fat, trimmed to 0"" fat, select, raw"
22052,13,Beef, round,"outside round, bottom round, steak, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled"
22053,13,Beef, chuck,"shoulder clod, shoulder tender, medallion, separable lean and fat, trimmed to 0"" fat, all grades, raw"
22054,13,Beef, chuck,"shoulder clod, shoulder tender, medallion, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled"
22055,13,Beef, round,"knuckle, tip side, steak, separable lean and fat, trimmed to 0"" fat, all grades, raw"
22056,13,Beef, round,"knuckle, tip side, steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled"
22057,13,Beef, chuck,"shoulder clod, shoulder top and center steaks, separable lean and fat, trimmed to 0"" fat, all grades, raw"
22058,13,Beef, chuck,"shoulder clod, shoulder top and center steaks, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled"
